idx,question,answer,correctness,explanation
570,What city and nation was the location of the 2015 Pacific Games where the Kiribati national basketball team finished with a 0-4 record?,"Port Moresby, Papua New Guinea",1,
2663,"Which eight-time Academy Award nominee was Tennessee Williams's choice to play a leading role in his play ""Clothes for a Summer Hotel""?",Geraldine Page,1,
2034,Who is younger Chris Gould or Robbie Gould ?,Chris Gould,1,
3584,Pravda and Stiffelio are both operas?,no,0,"'Stiffelio' is an opera by Verdi, but 'Pravda' is not known as an opera. Therefore, the answer should be 'no' only if both are not operas, but since one is, the answer is incorrect."
3327,Are Super High Me and All in This Tea both documentaries?,yes,1,
2541,"The last film that Kim Hyun-seok wrote was in 2015, what day was it released?","February 5, 2015",1,
2353,"Turner Field was originally built as what 85,000 seat main stadium of the 1996 Summer Olympic Games and the 1996 Summer Paralympic Games in Atlanta?",Centennial Olympic Stadium,1,
1540,What type of veterinary specialist is the star veterinarian of The Bionic Vet?,neuro-orthopaedic,1,
1904,"What was the first air date that the CGI animated series that preceded ""Mixels""?  ","January 16, 2013",0,"The CGI animated series that preceded Mixels was 'Legends of Chima,' which first aired on January 16, 2013. However, the question is ambiguous, as it could also refer to 'Ninjago,' which aired earlier. The answer is correct if referring to 'Legends of Chima,' but the question is unclear. For clarity, the answer should specify the series."
2052,"How many acts is the ballet Rita Sangalli premiered in, in the year 1876?",two or three acts,0,"Rita Sangalli premiered in the ballet 'Sylvia' in 1876, which is a three-act ballet. The answer 'two or three acts' is imprecise; the correct answer is three acts."
114,Which component of shellite has the formula (ON)CHOH?,picric acid,0,The formula 'onchoh' does not correspond to picric acid. Picric acid has the formula C6H2(NO2)3OH. The formula 'onchoh' is not a standard chemical formula and does not match any known component of shellite.
1870,"The man known as the voice of ""Elgar"" voices the English character in what Manga inspired by Keitaro Arima?",Love Hina,0,"Love Hina is a manga by Ken Akamatsu, not Keitaro Arima. Keitaro Arima is known for 'Tsukuyomi: Moon Phase.' The answer is incorrect."
3366,"To which place was this Irish convict portrayed by Oscar Redding in ""Van Diemen's Land"" transported for theft?",Van Diemen's Land,1,
2315,The Dressing Point massacre occurred 2 years after which important document was passed in Mexican Texas?,1824 Constitution of Mexico,1,
772,"Which star in the movie Hush was born April 20, 1949?",Jessica Lange,1,
3556,What South Australian capital held UFC Fight Night 65 in May of 2015?,Adelaide,1,
3082,Whose death dramatized in a stage play helped end the death penalty in Australia?,Ronald Ryan,1,
652,What type of beliefs does Mount Ida and Rhea have in common?,Greek mythology,1,
181,Randall Cunningham II was a multi-sport athlete at the high school located in what Nevada city?,Summerlin,0,"Summerlin is a community in Las Vegas, not a city. The correct answer should be Las Vegas, Nevada."
766,What occupations do Charles Burnett and Alan J. Pakula have in common?,"film director, film producer, writer",1,
2628,Are Rob Parissi and Robert Pollard both musicians,yes,1,
115,The Argentine PGA Championship record holder has won how many tournaments worldwide?,230,0,"The record holder for the Argentine PGA Championship is Roberto De Vicenzo, who has won 16 times in that tournament. Worldwide, he is credited with over 230 tournament wins, but this number is often debated and includes many minor events. The answer '230' is misleading without clarification, as it refers to total career wins, not just the Argentine PGA Championship."
907,What is the name of the father of Childericus?,Merovech,1,
1201,"Which musician, Ciaran Gribbin or Brett Scallions, is a member of the post-grunge band Fuel?",Brett Allen Scallions,1,
828,"Who was the main vocal of ""Set the Fire to the Third Bar""?",Gary Lightbody,1,
2806,The Chinese actress also known as Crystal Liu stars in Night Peacock with which three other actresses?,"Liu Ye, Yu Shaoqun and Leon Lai",0,"Liu Ye, Yu Shaoqun, and Leon Lai are male actors, not actresses. The question specifically asks for three other actresses."
142,Both Truth in Science and Discovery embrace what campaign?,"""Teach the Controversy"" campaign",0,"The 'teach the controversy' campaign is a slogan used by proponents of intelligent design and creationism to promote the teaching of alternatives to evolution in science classes. It is not a campaign embraced by both truth in science and discovery in the general sense; rather, it is associated with specific groups advocating for creationism or intelligent design, not the broader scientific community or the general concepts of truth in science and discovery."
2120,Andrea Camplone is a football coach in which 22-team competition?,Serie B,1,
405,Where was the person born who was recognized by MIAL and is an American soprano?,"Laurel, Mississippi",1,
1738,"Which of the following is known for his work ""Good Bye Lenin!"" in 2003: Vladimir Danilevich or Wolfgang Becker?",Wolfgang Becker,1,
2694,Which CNN journalist and two-time Pulitzer winner inspired the Half the Sky Movement?,Nicholas Kristof,0,"Nicholas Kristof is a New York Times journalist, not a CNN journalist. He is a two-time Pulitzer winner and co-author of 'Half the Sky,' but the answer incorrectly identifies his media affiliation."
622,"Which band formed earlier, Edward Sharpe and the Magnetic Zeros or Louis XIV?",Louis XIV,1,
1623,Syracuse Orange men's basketball team was part of a conference that participated in how many total sports?,24,1,
818,What type of music were vocalists Billie Joe Armstrong and Frank Iero involved with?,punk rock,1,
3194,In which Navy was the single-engine BAE Systems Hawk operated?,Royal Navy,0,"The single-engine BAE Systems Hawk was operated by the Royal Air Force, not the Royal Navy. The Royal Navy used the Hawk T1 for training, but it was operated by the Fleet Air Arm, not as a frontline aircraft, and the main operator was the RAF."
920,What year did Christopher Nolan's magic-themed drama come out?,2006,1,
1755,Who has won more olympic medals: Angelique Kerber or Amélie Mauresmo?,Amélie Simone Mauresmo,0,"Neither Angelique Kerber nor Amélie Mauresmo has won an Olympic medal in tennis. Therefore, the answer is incorrect."
1563,What location under Charing Cross railway station did G-A-Y move to?,venue Heaven,1,
1276,Multiple award-winning actor Gary Sinise appeared in The Stand in 1994 - a miniseries based on a novel and screenplay by which noted author?,Stephen King,1,
3509,Henderson Executive Airport got its name in 1996 when it was purchased by Clark County to be used as a reliever airport for an airport named after what politican?,U.S. Senator Pat McCarran,1,
3631,"In addition to Syosset Central, Half Hollow Hills Central, and the school district that has Henry L. Grishman as its superintendent, what other school district is near Hauppauge Union Free School District?",Commack School District,1,
961,What year was the namesake of a small island in the Town of East Hampton born?,1599,1,
371,"What country does Eric A. Sykes and Eccles, Greater Manchester have ion common?",England,1,
1654,"Which minor role did this New Zealand storyboard artist play in the film ""King Kong"" who will direct the film based on the novel by Philip Reeve?",Gondorian soldier,1,
323,Folie à Deux is a studio album by the American rock band formed in which city?,Wilmette,0,"Fall Out Boy, the band that released 'Folie à Deux,' was formed in Wilmette, Illinois, but Wilmette is a suburb of Chicago. The more widely accepted answer is Chicago, not Wilmette."
2451,"Who has released more solo albums, Ozzy Osbourne or Curt Smith?","John Michael ""Ozzy"" Osbourne",1,
895,"Liz Rose has co-written songs with which artist including ""White Horse"" and ""You Belong with Me""?",Taylor Swift,1,
814,Who was the eldest brother of the Mexican drug trafficker born 12 March 1952?,Francisco Rafael Arellano Félix,1,
3332,"What airline holding company located in Solna Municipality, Sweden owns a technical aircraft maintenance company located in Arlanda, Sweden?",SAS Group,1,
1660,"The 1997 independent slapstick comedy film Snowboard Academy stars this Danish-Italian actress, model, singer and reality television personality who began her career modelling for whom?",Greg Gorman and Helmut Newton,0,"The 1997 film 'Snowboard Academy' starred Brigitte Nielsen, who is a Danish-Italian actress, model, singer, and reality TV personality. While she did model for Helmut Newton and Greg Gorman, the question asks for whom she began her career modeling for, which is not specifically answered by just listing these photographers. The answer lacks context and does not directly address the 'began her career' part."
